weight,id,property_id,listing_id,parcel_number,street_address,city_name,postal_code,county_name,contract_date,sale_age,coe_date,listing_status,sale_price,rent,list_price,original_list_price,living_sqft,beds_total,baths_total,lot_size,area_id,area_text,age,year_built,latitude,longitude,latitude6,longitude6,garage_spaces,fp_count,no_of_stories,style,view,days_on_market,listing_date,sale_concessions
1,385,925894291,AN69830209,201-176-79,1745 Walnut Creek Court,Valleybrook,93711,Madera,9/19/23,834,11/1/23,Sold,2991000,7955,3453000,3490000,2610,5,2.5,14521,472,Mill Creek Estates,60,1962,37.719,-121.478,37.7192244,-121.4782209,2,,,,,19,8/31/23,0
1,386,912999817,AN14914498,362-111-85,732 Poplar Avenue,Valleybrook,93712,Madera,9/19/23,834,10/16/23,Sold,1343000,3833,1439000,1511000,880,2,1,3157,464,Garden District,83,1940,37.723,-121.434,37.7231419,-121.4336821,1,,,,,25,8/25/23,0
1,387,976206305,AN53433080,354-106-43,1151 Ivy Glen Lane,Valleybrook,93711,Madera,9/17/23,836,9/28/23,Sold,3198000,7801,3185000,3439000,2458,4,3.5,5601,469,Village Square,4,2025,37.729,-121.46,37.7291199,-121.4604268,1,,,,,6,9/11/23,0
1,388,974451573,AN97449682,904-228-48,1530 Ivy Glen Lane,Valleybrook,93711,Madera,9/14/23,839,10/6/23,Sold,3163000,7654,2580000,2642000,2213,3,2.5,10613,471,Summit Terrace,77,1947,37.713,-121.479,37.7134057,-121.4785324,2,,,Ranch,"Bay,City Lights,Neighborhood",10,9/4/23,0
1,389,943246714,AN81274148,295-118-96,1323 Amber Hills Way,Valleybrook,93710,Madera,9/13/23,840,9/22/23,Sold,1297000,3459,1317000,1278000,1150,2,1,4287,467,Heritage Gate,99,1923,37.727,-121.451,37.7269647,-121.4505487,0,,,,,11,9/2/23,0
1,390,948360919,AN57926605,446-183-62,443 Meadow Creek Lane,Valleybrook,93710,Madera,9/13/23,840,10/6/23,Sold,2499000,5983,2582000,2634000,1390,3,2.5,6019,463,Grove Manor,87,1940,37.722,-121.428,37.7221876,-121.4281599,2,,,,,35,8/9/23,0
1,391,931510328,AN94712997,800-394-39,1129 Kingfisher Court,Valleybrook,93710,Madera,9/12/23,841,10/3/23,Sold,2638000,7484,2669000,2615000,1920,4,3.5,6453,467,Heritage Gate,85,1939,37.729,-121.455,37.7286124,-121.4550393,1,,,,,30,8/13/23,0
1,392,991981555,AN61100987,273-242-44,1204 Summit View Road,Valleybrook,93711,Madera,9/12/23,841,9/22/23,Sold,721000,2023,748000,728000,836,1,1,1000,461,Valleybrook Downtown,47,1979,37.719,-121.431,37.7185208,-121.4314501,1,,,,,2,9/10/23,0
1,393,965829144,AN13198965,603-206-51,100 Kingfisher Court,Valleybrook,93710,Madera,9/9/23,844,9/27/23,Sold,1024000,2371,1102000,1082000,1219,2,2,1176,461,Valleybrook Downtown,41,1984,37.714,-121.425,37.7142959,-121.4253741,2,,,,,38,8/2/23,0
1,394,903391969,AN61119548,248-154-95,1336 Silver Leaf Way,Valleybrook,93710,Madera,9/8/23,845,9/22/23,Sold,2433000,7190,2366000,2441000,1630,3,2.5,8140,471,Summit Terrace,66,1956,37.708,-121.477,37.7078106,-121.476855,2,,,,,36,8/3/23,0
1,395,972808690,AN67156511,635-883-52,177 Ridgeline Drive,Valleybrook,93712,Madera,9/7/23,846,9/29/23,Sold,2247000,6328,2427000,2464000,1880,3,2,14427,471,Summit Terrace,65,1961,37.71,-121.474,37.7100746,-121.4744417,2,,,,,32,8/6/23,0
1,396,917368573,AN92474074,544-748-64,1312 Buckeye Drive,Valleybrook,93710,Madera,9/5/23,848,9/21/23,Sold,2187000,5941,2362000,2282000,1985,3,2,4813,466,Creekview Estates,94,1930,37.723,-121.455,37.7226529,-121.4550109,2,,,Spanish,,14,8/22/23,0
1,397,912896972,AN60992202,583-739-35,742 Quail Hollow Lane,Valleybrook,93712,Madera,9/5/23,848,9/14/23,Sold,1873000,4957,1776000,1834000,1230,2,2,4707,465,Eastside Terrace,102,1924,37.72,-121.438,37.7198414,-121.4380429,1,,,Bungalow,,8,8/28/23,0
1,398,954913082,AN75998330,525-827-66,1231 Alder Creek Way,Valleybrook,93713,Madera,9/4/23,849,9/27/23,Sold,2998000,6384,3169000,3159000,2438,4,3,7249,466,Creekview Estates,82,1941,37.718,-121.454,37.7184261,-121.4539759,2,,,,,14,8/21/23,0
1,399,955262252,AN85236332,547-504-41,1410 Laurel Canyon Drive,Valleybrook,93711,Madera,9/1/23,852,10/4/23,Sold,3919000,9598,4234000,4147000,3330,5,3,6080,466,Creekview Estates,99,1924,37.721,-121.46,37.7206515,-121.4604165,1,,,Mediterranean,,37,7/26/23,0
1,400,955906603,AN82670169,235-585-54,100 Blue Jay Way,Valleybrook,93712,Madera,9/1/23,852,10/2/23,Sold,1622000,4667,1409000,1349000,1542,2,1,5729,462,Riverside,109,1913,37.72,-121.416,37.7199215,-121.4162448,2,,,,,30,8/2/23,0
1,401,948570867,AN20695820,460-673-74,2315 Tanager Way,Valleybrook,93713,Madera,9/1/23,852,9/1/23,Sold,3338000,6837,3397000,,2885,5,3.5,5288,466,Creekview Estates,94,1931,37.721,-121.463,37.7211945,-121.4626546,1,,,,,11,8/21/23,0
1,402,963189799,AN83796808,803-503-99,2715 Stonegate Drive,Valleybrook,93710,Madera,8/29/23,855,9/18/23,Sold,2850000,7743,2591000,2576000,2080,3,2,8286,472,Mill Creek Estates,63,1961,37.722,-121.473,37.7216502,-121.4729626,2,,,,Bay,23,8/6/23,0
1,403,924808803,AN29898606,156-768-54,1413 Manzanita Road,Valleybrook,93710,Madera,8/27/23,857,9/27/23,Sold,1604000,4299,1736000,2018000,1215,2,1,4005,465,Eastside Terrace,102,1921,37.72,-121.445,37.7200305,-121.4447978,1,,,,,12,8/15/23,0
1,404,930175524,AN51514655,311-329-29,2821 Granite Peak Lane,Valleybrook,93712,Madera,8/26/23,858,9/25/23,Sold,3138000,7484,3557000,3955000,2780,3,2.5,7991,472,Mill Creek Estates,67,1960,37.722,-121.477,37.7220413,-121.4773377,2,,,,,39,7/18/23,0
1,405,905386018,AN90108005,814-636-35,2714 Sunset Ridge Road,Valleybrook,93711,Madera,8/25/23,859,9/29/23,Sold,4119000,10162,4026000,3923000,2828,4,3,5981,466,Creekview Estates,0,2023,37.717,-121.463,37.7172268,-121.4626101,1,,,Traditional,Neighborhood,25,7/31/23,0
1,406,989115205,AN88055069,477-584-80,100 Hazel Ridge Way,Valleybrook,93712,Madera,8/23/23,861,9/22/23,Sold,3456000,8435,3136000,3196000,2620,4,3,10273,471,Summit Terrace,97,1929,37.713,-121.475,37.7130925,-121.4750177,2,,,,Bay,5,8/18/23,0
1,407,995207723,AN40509683,533-260-44,1820 Hawk Ridge Road,Valleybrook,93712,Madera,8/23/23,861,9/7/23,Sold,3188000,8715,2992000,3074000,2090,3,2,8507,472,Mill Creek Estates,62,1966,37.721,-121.48,37.7212989,-121.4803505,2,,,,,4,8/19/23,0
1,408,913811663,AN87029205,790-840-24,1249 Acacia Court,Valleybrook,93712,Madera,8/22/23,862,9/14/23,Sold,3286000,9213,3752000,3745000,2625,4,4,7977,466,Creekview Estates,98,1926,37.719,-121.454,37.718598,-121.4542579,2,,,,,26,7/27/23,0
1,409,961510041,AN68812137,953-656-48,1038 Morning Star Drive,Valleybrook,93712,Madera,8/21/23,863,8/30/23,Sold,4223000,11212,4318000,4234000,2927,5,4.5,6014,466,Creekview Estates,13,2010,37.72,-121.447,37.7200707,-121.4468181,1,,,Colonial,Neighborhood,21,7/31/23,0
1,410,995327739,AN86224438,873-240-35,1480 Deer Trail Lane,Valleybrook,93713,Madera,8/20/23,864,9/14/23,Sold,871000,2582,882000,991000,1263,2,2,1362,460,Central Park,48,1979,37.714,-121.431,37.7136721,-121.4311025,1,,,,,3,8/17/23,0
1,411,905864298,AN65144509,473-792-40,1107 Acacia Court,Valleybrook,93713,Madera,8/16/23,868,9/6/23,Sold,1702000,3661,1706000,1822000,1140,2,1,5390,467,Heritage Gate,100,1926,37.726,-121.45,37.7262896,-121.450191,1,,,,,2,8/14/23,0
1,412,955301908,AN42112095,278-725-98,1470 Meadowlark Drive,Valleybrook,93713,Madera,8/16/23,868,9/15/23,Sold,2256000,6447,2254000,2398000,2170,3,2.5,5998,466,Creekview Estates,97,1929,37.724,-121.46,37.7244762,-121.4600619,2,,,Cottage,None,6,8/10/23,0
1,413,963077976,AN29530531,755-318-50,1818 Silver Leaf Way,Valleybrook,93711,Madera,8/15/23,869,9/14/23,Sold,1305000,2925,1235000,1220000,1170,2,2,1300,472,Mill Creek Estates,14,2013,37.731,-121.47,37.730736,-121.4700841,2,,,,,10,8/5/23,0
1,414,915303956,AN23077775,877-774-38,136 Mariposa Avenue,Valleybrook,93713,Madera,8/11/23,873,9/12/23,Sold,2280000,5364,2764000,2912000,2637,4,2,5774,462,Riverside,91,1936,37.721,-121.42,37.7208333,-121.4198179,1,,,,,18,7/24/23,0
1,415,908493813,AN30574887,320-166-60,504 Fox Run Court,Valleybrook,93713,Madera,8/10/23,874,9/11/23,Sold,1415000,4082,1642000,1690000,1617,2,2,1000,461,Valleybrook Downtown,52,1970,37.717,-121.435,37.7172398,-121.4348761,2,,,,,4,8/6/23,0
1,416,945588495,AN71585593,797-571-85,1411 Alder Creek Way,Valleybrook,93711,Madera,8/6/23,878,9/5/23,Sold,1666000,4941,1743000,1720000,1230,2,1.5,4991,467,Heritage Gate,88,1936,37.726,-121.453,37.7264039,-121.4531722,1,,,,,29,7/8/23,0
1,417,982713066,AN71019389,664-490-24,1900 Cherry Blossom Drive,Valleybrook,93711,Madera,8/3/23,881,8/18/23,Sold,3156000,6454,2745000,2688000,2290,4,3,6003,466,Creekview Estates,100,1924,37.724,-121.461,37.7242488,-121.4606929,2,,,,,25,7/9/23,0
1,418,987949650,AN63787880,234-937-44,2485 Vineyard Way,Valleybrook,93713,Madera,8/3/23,881,8/25/23,Sold,3024000,8944,2824000,3081000,2510,3,2.5,4157,466,Creekview Estates,93,1932,37.719,-121.463,37.7193476,-121.4627157,1,,,"English,Tudor",Neighborhood,38,6/26/23,0
1,419,975485324,AN75595812,658-611-50,2535 Bluebird Ridge Road,Valleybrook,93711,Madera,8/3/23,881,8/11/23,Sold,3874000,10344,3443000,3490000,3400,4,3.5,33821,470,Vista Park,75,1950,37.722,-121.469,37.7217099,-121.4692565,2,,,,,25,7/9/23,0
1,420,959444804,AN39161475,678-771-84,957 Osprey Way,Valleybrook,93711,Madera,7/29/23,886,8/31/23,Sold,2015000,5006,2260000,2256000,1450,3,2,5732,465,Eastside Terrace,102,1921,37.721,-121.444,37.7213536,-121.4436267,1,,,,,33,6/26/23,0
1,421,926893461,AN95973808,306-904-18,1554 Creekside Court,Valleybrook,93711,Madera,7/27/23,888,8/11/23,Sold,2080000,5235,1970000,1973000,1529,3,2,6133,466,Creekview Estates,75,1952,37.723,-121.465,37.7231783,-121.4651536,2,,,Ranch,Neighborhood,7,7/20/23,0
1,422,947225359,AN66488286,716-846-80,1515 Mariposa Avenue,Valleybrook,93710,Madera,7/26/23,889,8/11/23,Sold,712000,1803,698000,680000,821,1,1,1000,460,Central Park,53,1972,37.718,-121.442,37.717808,-121.4420006,1,,,,,28,6/28/23,0
1,423,944796219,AN50194740,388-942-54,1570 Sunset Ridge Road,Valleybrook,93712,Madera,7/26/23,889,8/24/23,Sold,2553000,5507,2485000,2485000,1660,4,3,7693,471,Summit Terrace,62,1966,37.715,-121.478,37.7149738,-121.4782921,2,,,,,28,6/28/23,0
1,424,958294586,AN43199341,782-940-64,1705 Cedar Brook Court,Valleybrook,93710,Madera,7/25/23,890,8/22/23,Sold,2749000,7446,2931000,2949000,1845,3,2,7026,466,Creekview Estates,101,1922,37.722,-121.454,37.7220874,-121.4536466,2,,,,,10,7/15/23,0
1,425,919907683,AN22242388,828-354-55,121 Walnut Creek Court,Valleybrook,93712,Madera,7/23/23,892,8/22/23,Sold,5560000,12119,5541000,5626000,4800,5,5.5,13218,471,Summit Terrace,20,2007,37.712,-121.474,37.7123572,-121.4744471,3,,,,,35,6/18/23,0
1,426,999321867,AN12810133,542-924-48,332 Canyon View Court,Valleybrook,93712,Madera,7/18/23,897,8/14/23,Sold,1815000,4422,1846000,1873000,1200,2,1,5507,463,Grove Manor,65,1960,37.723,-121.423,37.7227358,-121.4234479,2,,,,,16,7/2/23,0
1,427,988082088,AN34898755,696-523-24,525 Laurel Canyon Drive,Valleybrook,93710,Madera,7/12/23,903,8/2/23,Sold,1154000,3228,1230000,1224000,1553,2,2,1509,461,Valleybrook Downtown,48,1975,37.716,-121.436,37.7163956,-121.435861,2,,,,Neighborhood,23,6/19/23,0
1,428,991550045,AN55987725,750-367-67,1550 Morning Star Drive,Valleybrook,93712,Madera,7/6/23,909,8/4/23,Sold,2397000,4819,2512000,2461000,2260,4,3,7328,471,Summit Terrace,70,1957,37.714,-121.478,37.7144112,-121.4780141,2,,,,,9,6/27/23,0
1,429,922366682,AN69580374,459-557-15,1147 Meadowlark Drive,Valleybrook,93713,Madera,6/27/23,918,8/11/23,Sold,2950000,7220,2715000,2668000,2300,3,3,6926,469,Village Square,82,1939,37.729,-121.458,37.7287017,-121.4576033,0,,,,,30,5/28/23,0
1,430,951402634,AN30144023,283-978-14,128 Poplar Avenue,Valleybrook,93712,Madera,6/27/23,918,7/3/23,Sold,2809000,7834,2967000,2937000,1020,2,1,7526,460,Central Park,105,1919,37.71,-121.433,37.7100247,-121.432555,0,,,Bungalow,None,9,6/18/23,0
1,431,941799545,AN73920316,580-363-26,2947 Rolling Hills Lane,Valleybrook,93710,Madera,6/27/23,918,7/17/23,Sold,3154000,7073,3196000,3275000,2070,5,4,8218,472,Mill Creek Estates,62,1966,37.72,-121.481,37.7203382,-121.4809819,1,,,Eichler,Bay,1,6/26/23,0
1,432,908306055,AN89196483,648-294-59,1629 River Stone Court,Valleybrook,93712,Madera,6/26/23,919,7/26/23,Sold,2881000,8418,2758000,2765000,1960,3,2,9978,472,Mill Creek Estates,62,1967,37.716,-121.481,37.7164206,-121.4810049,2,,One Story,Ranch,,21,6/5/23,0
1,433,961304112,AN16159129,109-972-27,1307 Bluebird Ridge Road,Valleybrook,93710,Madera,6/25/23,920,7/14/23,Sold,4746000,14138,4784000,5106000,2999,5,4.5,6015,466,Creekview Estates,2,2021,37.717,-121.462,37.7167918,-121.4617627,2,,,"Contemporary,Luxury",,27,5/29/23,0
1,434,959417509,AN90374368,388-500-30,857 Sierra Vista Way,Valleybrook,93713,Madera,6/23/23,922,7/12/23,Sold,2112000,4647,2308000,2300000,1426,3,2,4469,465,Eastside Terrace,100,1926,37.72,-121.442,37.7201677,-121.4420624,1,,,Craftsman,,40,5/14/23,0
1,435,946244783,AN12612210,668-917-21,875 Blue Jay Way,Valleybrook,93711,Madera,6/23/23,922,7/19/23,Sold,2638000,5278,2697000,2866000,2377,3,2.5,6944,460,Central Park,96,1926,37.718,-121.445,37.7182813,-121.4447227,2,,,"Mediterranean,Spanish",Neighborhood,11,6/12/23,0
1,436,994123965,AN24508349,491-993-14,1039 Oak Valley Drive,Valleybrook,93711,Madera,6/20/23,925,6/20/23,Sold,2222000,6521,2139000,,1440,2,1,5994,466,Creekview Estates,104,1920,37.719,-121.448,37.7190947,-121.4478934,1,,,,,36,5/15/23,0
1,437,965145297,AN35718350,201-132-83,1421 Aspen Creek Road,Valleybrook,93710,Madera,6/17/23,928,7/14/23,Sold,3227000,9627,3459000,3480000,2470,4,2.5,6619,466,Creekview Estates,105,1918,37.724,-121.457,37.7243321,-121.4572249,2,,,,,8,6/9/23,0
1,438,930363191,AN54015900,532-483-94,2968 Pelican Drive,Valleybrook,93712,Madera,6/15/23,930,7/12/23,Sold,2985000,6110,3142000,3163000,2775,4,2.5,11433,472,Mill Creek Estates,61,1962,37.717,-121.478,37.7171533,-121.4777945,2,,,,,38,5/8/23,0
1,439,953183240,AN38884210,777-562-49,3062 Oak Valley Drive,Valleybrook,93711,Madera,6/15/23,930,6/15/23,Sold,3508000,10065,3537000,,2440,4,2,8801,472,Mill Creek Estates,62,1967,37.719,-121.482,37.7190101,-121.4816437,2,,,Eichler,,13,6/2/23,0
1,440,914781783,AN53772726,333-200-40,1486 Sycamore Terrace,Valleybrook,93711,Madera,6/12/23,933,6/27/23,Sold,2536000,5973,2550000,2476000,1820,3,2,7217,465,Eastside Terrace,91,1937,37.717,-121.439,37.7173486,-121.4387834,2,,,Spanish,Neighborhood,35,5/8/23,0
1,441,932376774,AN47958563,358-929-41,767 Granite Peak Lane,Valleybrook,93710,Madera,6/12/23,933,7/12/23,Sold,1127000,2623,1109000,1222000,1409,2,2.5,1000,453,Pioneer Tract,46,1980,37.717,-121.44,37.7169249,-121.4402461,2,,,,,27,5/16/23,0
1,442,929149156,AN55323065,664-260-94,100 Valley Oak Drive,Valleybrook,93711,Madera,6/6/23,939,6/26/23,Sold,1587000,3208,1600000,1567000,1850,2,2.5,1000,461,Valleybrook Downtown,46,1979,37.713,-121.427,37.713181,-121.4270211,2,,,,,36,5/1/23,0
1,443,956278204,AN63955904,797-817-80,1518 Cedar Brook Court,Valleybrook,93712,Madera,6/1/23,944,6/28/23,Sold,4447000,10293,4051000,3953000,2849,4,4,7479,460,Central Park,102,1925,37.712,-121.429,37.7122719,-121.4290037,0,,,,,0,6/1/23,0
1,444,982785273,AN59944615,971-580-43,698 Cypress Point Drive,Valleybrook,93712,Madera,5/31/23,945,7/17/23,Sold,2449000,5150,2407000,2458000,1740,2,2,5002,463,Grove Manor,90,1936,37.722,-121.426,37.7218719,-121.4255177,1,,,Traditional,Neighborhood,26,5/5/23,0
1,445,935880464,AN89640794,398-730-77,716 Oak Valley Drive,Valleybrook,93710,Madera,5/31/23,945,6/28/23,Sold,3702000,8800,3884000,3774000,2644,4,3.5,5012,463,Grove Manor,88,1936,37.721,-121.425,37.7211738,-121.4252094,2,,,,,2,5/29/23,0
1,446,925471281,AN49684512,939-369-79,147 Canyon View Court,Valleybrook,93711,Madera,5/30/23,946,6/13/23,Sold,3769000,7882,3685000,4133000,2996,4,4.5,5988,462,Riverside,0,2025,37.723,-121.417,37.7225753,-121.4173193,1,,,Spanish,"Bay,Neighborhood",25,5/5/23,0
1,447,942970439,AN73852434,648-421-23,3040 Sage Brush Road,Valleybrook,93710,Madera,5/25/23,951,6/16/23,Sold,3845000,9906,3520000,3848000,2326,5,2.5,8034,472,Mill Creek Estates,61,1965,37.719,-121.481,37.7190809,-121.4810537,1,,,,,28,4/27/23,0
1,448,952527814,AN62487600,173-640-46,1613 Poplar Avenue,Valleybrook,93712,Madera,5/19/23,957,6/9/23,Sold,2122000,4688,2306000,2276000,1680,3,2,6014,470,Vista Park,75,1947,37.727,-121.465,37.7270351,-121.4652706,2,,,,,2,5/17/23,0
1,449,983456546,AN76732073,754-290-58,3040 Sparrow Creek Road,Valleybrook,93712,Madera,5/19/23,957,6/20/23,Sold,2789000,5731,3062000,2995000,2190,4,2,8006,472,Mill Creek Estates,60,1964,37.718,-121.48,37.7182797,-121.4800455,2,,,Eichler,"Bay,City Lights,Neighborhood",15,5/4/23,0
1,450,955019090,AN79531133,647-117-89,331 Sparrow Creek Road,Valleybrook,93710,Madera,5/19/23,957,6/9/23,Sold,2736000,5850,2787000,2721000,1820,3,2.5,4968,463,Grove Manor,88,1934,37.721,-121.424,37.7212253,-121.4243489,1,,,Colonial,,16,5/3/23,0
1,451,944969786,AN82353357,558-207-97,914 Cottonwood Lane,Valleybrook,93710,Madera,5/19/23,957,6/14/23,Sold,1449000,3570,1404000,1418000,1430,2,2.5,1000,462,Riverside,8,2017,37.717,-121.423,37.7169964,-121.4232506,2,,,,,15,5/4/23,0
1,452,991741251,AN81498200,857-689-44,914 Tanager Way,Valleybrook,93711,Madera,5/19/23,957,6/20/23,Sold,1780000,4972,1915000,1847000,2528,4,2,6885,465,Eastside Terrace,103,1922,37.722,-121.44,37.722213,-121.4401001,1,,,,,37,4/12/23,0
1,453,952405812,AN15950635,460-659-53,1128 Granite Peak Lane,Valleybrook,93712,Madera,5/18/23,958,6/20/23,Sold,2012000,4317,1838000,1906000,1380,3,1,5426,467,Heritage Gate,100,1923,37.726,-121.451,37.7263308,-121.4508352,1,,,,,25,4/23/23,0
1,454,990383394,AN24271459,544-647-12,1516 Cottonwood Lane,Valleybrook,93712,Madera,5/18/23,958,6/16/23,Sold,2420000,5044,2230000,2237000,2440,4,2.5,7494,460,Central Park,120,1908,37.713,-121.43,37.7128415,-121.4300757,0,,,Craftsman,,13,5/5/23,0
1,455,979151743,AN40536245,666-162-59,1317 Sunset Ridge Road,Valleybrook,93713,Madera,5/16/23,960,6/9/23,Sold,2268000,6678,2169000,2185000,1440,3,3,6021,467,Heritage Gate,102,1923,37.724,-121.452,37.7244783,-121.4518441,0,,,Ranch,,32,4/14/23,0
1,456,932522981,AN19615892,372-895-65,1423 Sand Piper Way,Valleybrook,93711,Madera,5/15/23,961,6/15/23,Sold,1019000,2698,1123000,1068000,1367,2,2,1302,461,Valleybrook Downtown,51,1974,37.718,-121.435,37.7176345,-121.4349223,1,,,,,22,4/23/23,0
1,457,963001391,AN74251933,551-448-33,100 Sparrow Creek Road,Valleybrook,93712,Madera,5/12/23,964,5/12/23,Sold,4112000,10812,3941000,,3270,5,3,22419,471,Summit Terrace,47,1977,37.707,-121.472,37.7072241,-121.4720159,2,,,,,28,4/14/23,0
1,458,998599798,AN38277083,540-631-45,224 Hazel Ridge Way,Valleybrook,93710,Madera,5/12/23,964,6/6/23,Sold,1205000,3552,1005000,1267000,1072,2,1,4992,462,Riverside,93,1930,37.724,-121.418,37.7241847,-121.4183109,1,,,,,9,5/3/23,0
1,459,995262464,AN75404850,876-398-38,3004 Bear Creek Road,Valleybrook,93711,Madera,5/12/23,964,5/19/23,Sold,4807000,12060,4778000,5729000,3980,5,4.5,11448,471,Summit Terrace,27,1998,37.716,-121.474,37.7157577,-121.4737828,3,,,,,24,4/18/23,0
1,460,979131271,AN13600310,968-967-94,1241 Sparrow Creek Road,Valleybrook,93712,Madera,5/11/23,965,6/5/23,Sold,4714000,10292,4212000,4316000,3335,5,5.5,6003,467,Heritage Gate,2,2021,37.724,-121.45,37.7242009,-121.4497113,1,,,,,17,4/24/23,0
1,461,988673262,AN69080631,843-752-31,1463 Laurel Canyon Drive,Valleybrook,93711,Madera,5/11/23,965,5/26/23,Sold,1327000,3490,1313000,1283000,1680,2,2,1582,461,Valleybrook Downtown,39,1983,37.716,-121.435,37.7158213,-121.4346938,2,,,,Neighborhood,26,4/15/23,0
1,462,981117376,AN54326109,925-202-10,1611 Vineyard Way,Valleybrook,93710,Madera,5/11/23,965,6/13/23,Sold,2362000,4776,2378000,2382000,1578,3,2,5220,469,Village Square,86,1939,37.73,-121.461,37.7295994,-121.4613243,1,,,,,14,4/27/23,0
1,463,932624124,AN74772268,315-370-22,2811 Creekside Court,Valleybrook,93711,Madera,5/11/23,965,6/12/23,Sold,2351000,6169,2478000,2444000,1720,3,2,7995,472,Mill Creek Estates,66,1959,37.719,-121.476,37.7193388,-121.4757333,2,,,,,40,4/1/23,0
1,464,952436517,AN33999716,395-178-23,100 Cottonwood Lane,Valleybrook,93710,Madera,5/10/23,966,5/22/23,Sold,1960000,5389,1949000,1953000,1240,3,1.5,5998,462,Riverside,107,1918,37.721,-121.416,37.720536,-121.4156251,2,,,,,37,4/3/23,0
1,465,903954845,AN84482698,386-330-29,1432 Blue Jay Way,Valleybrook,93713,Madera,5/5/23,971,5/26/23,Sold,4754000,9775,4565000,4495000,2995,4,3.5,6019,466,Creekview Estates,12,2014,37.722,-121.46,37.7221802,-121.4595595,2,,,Mediterranean,,17,4/18/23,0
1,466,911362751,AN17340737,376-949-93,2140 Tanager Way,Valleybrook,93710,Madera,4/28/23,978,5/18/23,Sold,1855000,3950,2009000,2037000,1375,2,1,5094,466,Creekview Estates,101,1922,37.722,-121.461,37.7217347,-121.4609135,1,,,,,17,4/11/23,0
1,467,911311994,AN14962052,650-442-59,1548 Aspen Creek Road,Valleybrook,93712,Madera,4/27/23,979,5/26/23,Sold,2919000,8710,2524000,2432000,2600,4,2,7320,471,Summit Terrace,70,1952,37.714,-121.478,37.714059,-121.4775636,2,,,,,2,4/25/23,0
1,468,945811204,AN48488047,617-275-20,1502 River Stone Court,Valleybrook,93713,Madera,4/26/23,980,5/9/23,Sold,2737000,5576,2530000,2485000,1985,4,2,21028,471,Summit Terrace,73,1955,37.715,-121.477,37.7146608,-121.4767533,1,,,,"Bay,Canyon,Hills",0,4/26/23,0
1,469,933814834,AN54977061,118-723-84,1609 Copper Creek Way,Valleybrook,93713,Madera,4/24/23,982,5/17/23,Sold,2562000,7609,2570000,2605000,1680,2,1.5,6023,470,Vista Park,69,1953,37.726,-121.464,37.726399,-121.4640821,2,,,,,24,3/31/23,0
1,470,921244038,AN28199754,490-584-58,320 Morning Star Drive,Valleybrook,93710,Madera,4/20/23,986,5/19/23,Sold,2896000,7346,2985000,2953000,1640,3,2,4991,463,Grove Manor,79,1950,37.722,-121.425,37.7219417,-121.4246307,1,,,,,28,3/23/23,0
1,471,929807828,AN67973424,396-905-60,1426 Summit View Road,Valleybrook,93710,Madera,4/19/23,987,5/24/23,Sold,2212000,5623,1879000,1895000,2030,2,1.5,6016,467,Heritage Gate,92,1934,37.727,-121.454,37.7265261,-121.4542973,3,,,,,25,3/25/23,0
1,472,955256328,AN87672417,451-771-92,100 Hawk Ridge Road,Valleybrook,93712,Madera,4/18/23,988,5/23/23,Sold,2696000,5767,2698000,2727000,2100,3,2.5,10912,471,Summit Terrace,72,1955,37.714,-121.467,37.7143275,-121.4669653,2,,,Contemporary,"Bay,Bridge ,Canyon,City Lights,Court,Hills",1,4/17/23,0
1,473,925754346,AN44809624,992-518-66,1622 Sand Piper Way,Valleybrook,93711,Madera,4/18/23,988,5/22/23,Sold,3904000,9848,3978000,4189000,2496,4,3.5,7394,466,Creekview Estates,97,1926,37.723,-121.454,37.7229397,-121.4539361,1,,,Spanish,,1,4/17/23,0
